일자,요일,본사정원수,실질정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,중식계,석식계,Month,Date,Season,New_lunch,New_dinner,lunch_rice,lunch_soup,lunch_main,dinner_rice,dinner_soup,dinner_main,평균기온(°C),일강수량(mm),평균 상대습도(%),휴일,휴일 전
2019-03-18,월,2836,2512,107,217,607,0,1261,619,3,18,봄,0,0,밥,콩나물국,버섯불고기,밥,배추된장국,닭갈비,8.1,0.0,63.9,0,0
2019-03-19,화,2836,2516,72,248,553,0,990,627,3,19,봄,0,0,밥,아욱국,동파육,꼬마김밥*겨자장,김치우동,해물까스/케찹,11.6,0.0,59.6,0,0
2019-03-20,수,2836,2498,77,261,0,0,970,412,3,20,봄,0,0,김치제육덮밥,맑은국,야채튀김,밥,닭개장,고등어구이,11.2,19.0,81.4,0,0
2019-03-21,목,2836,2495,81,260,457,0,1214,470,3,21,봄,0,0,밥,미역국,한방소갈비찜,빠에야,쌀국수,수제고로케,14.6,0.0,58.4,0,0
2019-03-22,금,2836,2373,168,295,3,0,567,466,3,22,봄,0,0,밥,해물된장찌개,돈육굴소스볶음,밥,참치김치찌개,언양식불고기,9.3,0.0,40.9,0,1
2019-03-25,월,2836,2493,111,232,585,0,1150,555,3,25,봄,0,0,밥,꽃게탕,소고기장조림,밥,시래기국,삼겹살구이,6.0,0.0,64.9,0,0
2019-03-26,화,2836,2501,83,252,525,0,919,541,3,26,봄,0,0,밥,무채국,제육볶음,잡채밥&짜장소스,맑은국,간장치킨,9.7,0.0,59.8,0,0
2019-03-27,수,2836,2485,92,259,0,0,856,0,3,27,봄,0,0,단호박영양밥,가쯔오장국,돈육칠리강정,None,None,None,12.3,0.0,55.5,0,0
2019-03-28,목,2836,2470,84,282,522,0,810,597,3,28,봄,0,0,밥,어묵탕,매운돼지갈비찜,충무김밥,우동,오징어초무침,12.8,0.0,68.0,0,0
2019-03-29,금,2836,2296,239,301,1,0,481,402,3,29,봄,0,0,밥,알탕,미니함박조림,밥,쇠고기샤브국,깐풍기,12.7,0.0,77.0,0,1
2019-04-01,월,2822,2499,126,197,611,0,1029,577,4,1,봄,0,0,밥,황태국,소고기숙주볶음,밥,감자국,새송이너비아니구이,6.3,0.0,42.1,0,0
2019-04-02,화,2822,2502,67,253,514,0,855,491,4,2,봄,0,0,밥,연두부탕,오징어볶음,목살필라프,꼬지어묵국,탕수육,7.7,0.0,45.6,0,0
2019-04-03,수,2822,2480,59,283,0,0,790,411,4,3,봄,0,0,곤드레밥*강된장,들깨시래기국,순대볶음,밥,부대찌개,돈육장조림,8.8,0.0,33.0,0,0
2019-04-04,목,2822,2474,60,288,429,0,745,462,4,4,봄,0,0,밥,돈육김치찌개,안동찜닭,밥,뼈감자탕,해물까스*와사비소스,10.9,0.0,40.3,0,0
2019-04-05,금,2822,2334,185,303,1,0,575,436,4,5,봄,0,0,밥,조랭이떡미역국,짬뽕불고기,밥,청국장찌개,류산슬,12.8,0.0,48.8,0,1
2019-04-08,월,2822,2496,104,222,592,0,1105,607,4,8,봄,0,0,밥,된장찌개,유자청돈육볶음,밥,김치두부국,닭갈비,14.3,0.0,67.9,0,0
2019-04-09,화,2822,2514,69,239,578,0,876,590,4,9,봄,0,0,밥,순두부찌개,주꾸미볶음,참치회덮밥,미소장국,또띠아피자,10.4,24.0,66.5,0,0
2019-04-10,수,2822,2513,64,245,0,0,789,350,4,10,봄,0,0,나물비빔밥,가쯔오장국,오징어튀김,밥,육개장,꽁치구이*와사비장,8.4,10.9,79.6,0,0
2019-04-11,목,2822,2522,52,248,434,0,845,524,4,11,봄,0,0,밥,콩나물국,수제돈까스,베이컨김치볶음밥,새우튀김우동,찐만두,9.1,0.0,76.5,0,0
2019-04-12,금,2822,2379,155,288,0,0,553,435,4,12,봄,0,0,밥,아욱국,닭오븐구이,밥,배추된장국,돈육강정,10.9,0.0,63.9,0,1
2019-04-15,월,2822,2531,113,178,609,0,1184,647,4,15,봄,0,0,밥,매운어묵국,버섯불고기,밥,차돌박이찌개,가자미카레튀김,11.3,0.0,52.8,0,0
2019-04-16,화,2822,2534,54,234,552,0,905,607,4,16,봄,0,0,밥,열무된장국,닭볶음탕,(쌀:국내산),크림스프,미니햄버거,13.1,0.0,54.5,0,0
2019-04-17,수,2822,2502,57,263,0,0,910,472,4,17,봄,0,0,밥,떡국,오징어볶음,밥,콩비지찌개,간장마늘치킨,15.2,0.0,62.4,0,0
2019-04-18,목,2822,2465,76,281,458,0,767,528,4,18,봄,0,0,밥,매운버섯국,미트볼케찹조림,김밥볶음밥,짬뽕,크림새우,14.8,0.0,72.0,0,0
2019-04-19,금,2822,2298,230,294,1,0,683,412,4,19,봄,0,0,짜장덮밥,맑은국,사천식탕수육,밥,고추장찌개,돈육굴소스볶음,12.7,0.0,82.0,0,1
2019-04-22,월,2822,2460,109,253,533,0,1094,494,4,22,봄,0,0,밥,들깨시래기국,유자청돈육볶음,밥,콩가루배추국,닭데리야끼조림,17.5,0.0,73.5,0,0
2019-04-23,화,2822,2490,60,272,576,0,886,567,4,23,봄,0,0,밥,된장찌개,쇠고기장조림,밥,수제비국,고등어구이,14.7,8.3,90.1,0,0
2019-04-24,수,2822,2490,59,273,0,0,1034,0,4,24,봄,0,0,카레라이스,미소장국,언양식불고기,None,None,None,17.6,6.0,93.3,0,0
2019-04-25,목,2822,2443,85,294,452,0,702,500,4,25,봄,0,0,밥,두부김치국,해물누룽지탕,파인애플볶음밥,유부주머니국,새우까스*와사비소스,15.2,11.1,95.4,0,0
2019-04-26,금,2822,2310,215,297,0,0,572,392,4,26,봄,0,0,밥,미역국,돈육간장강정,밥,시금치국,유린기,12.3,0.0,80.1,0,1
2019-04-29,월,2822,2418,152,252,544,0,1207,564,4,29,봄,0,0,밥,김치콩나물국,버섯불고기,밥,매운소고기무국,삼치구이,11.1,54.2,94.0,0,0
2019-04-30,화,2822,2372,152,298,290,0,714,430,4,30,봄,0,0,밥,소고기샤브국,오징어볶음,김밥,잔치국수,야채튀김,15.7,0.0,85.0,1,1
2019-05-02,목,2825,2275,247,303,384,0,758,423,5,2,봄,0,0,밥,해물된장찌개,안동찜닭,삼겹살볶음밥,미소장국,볶음우동,16.0,0.0,59.0,0,0
2019-05-03,금,2825,2201,348,276,1,0,654,420,5,3,봄,0,0,밥,순두부찌개,미니채소떡갈비,밥,황태국,돈육피망볶음,16.2,0.0,55.5,1,1
2019-05-07,화,2825,2419,135,271,606,0,1221,590,5,7,봄,0,0,밥,어묵국,훈제오리구이,밥,콩나물국,닭갈비,14.6,0.0,58.0,0,0
2019-05-08,수,2825,2448,81,296,0,0,881,423,5,8,봄,0,0,콩나물밥,가쯔오장국,치킨핑거/요거트D,밥,육개장,굴비구이,14.7,0.0,59.6,0,0
2019-05-09,목,2825,2447,92,286,538,0,958,531,5,9,봄,0,0,밥,근대국,보쌈,잡채밥/짜장소스,맑은국,소고기퀘사디아,16.2,0.0,54.9,0,0
2019-05-10,금,2825,2357,166,302,0,0,607,438,5,10,봄,0,0,밥,참치김치찌개,소고기장조림,밥,열무된장국,레몬탕수육,16.7,0.0,56.9,0,1
2019-05-13,월,2825,2475,119,231,599,0,1111,507,5,13,봄,0,0,밥,아욱국,제육볶음,밥,부대찌개,고등어자반찜,17.8,0.0,65.5,0,0
2019-05-14,화,2825,2493,76,256,601,0,907,587,5,14,봄,0,0,밥,차돌된장찌개,해물청경채볶음,멸치주먹밥,김치우동,고구마치즈구이,21.0,0.0,72.0,0,0
2019-05-15,수,2825,2472,69,284,0,0,888,368,5,15,봄,0,0,산채비빔밥,가쯔오장국,치킨너겟*머스타드,밥,시래기국,버섯불고기,20.3,0.0,70.3,0,0
2019-05-16,목,2825,2470,72,283,482,0,790,521,5,16,봄,0,0,밥,연두부탕,돼지갈비찜,닭갈비볶음밥,쌀국수,해물까스*와사비소스,20.8,0.0,64.8,0,0
2019-05-17,금,2825,2310,224,291,1,0,408,362,5,17,봄,0,0,밥,버섯매운탕,탕수어,밥,닭개장,미니함박조림,20.7,4.7,67.5,0,1
2019-05-20,월,2825,2502,100,223,602,0,1174,516,5,20,봄,0,0,밥,된장찌개,소고기숙주나물볶음,밥,떡국,고추잡채*꽃빵,17.5,0.4,67.8,0,0
2019-05-21,화,2825,2482,64,279,563,0,844,567,5,21,봄,0,0,밥,해물순두부찌개,수원왕갈비통닭,충무김밥,미니국수,오징어초무침,17.6,0.0,46.9,0,0
2019-05-22,수,2825,2493,60,272,0,0,831,405,5,22,봄,0,0,밥,꽃게탕,새송이떡갈비구이,밥,버섯들깨탕,과일탕수육,18.7,0.0,57.0,0,0
2019-05-23,목,2825,2462,61,302,447,0,658,509,5,23,봄,0,0,밥,소고기국,가자미튀김,해물굴소스볶음밥,스프,토마토스파게티,21.1,0.0,61.3,0,0
2019-05-24,금,2825,2325,193,307,0,0,508,328,5,24,봄,0,0,낙지비빔밥,콩나물국,부추전,밥,고추장찌개,두부커틀릿,21.5,0.0,64.8,0,1
2019-05-27,월,2825,2527,86,212,644,0,1219,550,5,27,봄,0,0,밥,북어국,돈육콩나물불고기,밥,두부김치국,소고기장조림,19.8,66.0,90.5,0,0
2019-05-28,화,2825,2542,54,229,632,0,931,590,5,28,봄,0,0,밥,오징어국,안동찜닭,유부초밥,가쯔오장국,야채쫄면,18.8,0.0,50.8,0,0
2019-05-29,수,2825,2538,50,237,0,0,896,0,5,29,봄,0,0,밥,배추된장국,수제돈가스,None,None,None,19.7,0.0,54.1,0,0
2019-05-30,목,2825,2494,73,258,517,0,836,527,5,30,봄,0,0,밥,육개장,고등어구이,쇠고기숙주규동덮밥,미소장국,파스타샐러드,20.3,0.0,54.4,0,0
2019-05-31,금,2825,2355,179,291,0,0,640,378,5,31,봄,0,0,봄나물비빔밥,맑은국,함박스테이크,밥,무청된장국,닭갈비,17.1,1.2,76.3,0,1
2019-06-03,월,2758,2446,87,225,702,0,1221,572,6,3,여름,0,0,밥,콩나물국,짬뽕불고기,밥,순두부찌개,삼치튀김*데리소스,21.5,0.0,64.9,0,0
2019-06-04,화,2758,2442,65,251,592,0,962,486,6,4,여름,0,0,밥,아욱국,등갈비김치찜,참치주먹밥,우동,닭오븐구이,22.5,0.0,71.4,0,0
2019-06-05,수,2758,2367,144,247,0,0,761,502,6,5,여름,0,0,곤드레밥*양념장,맑은국,코다리조림,밥,된장찌개,동파삼겹수육,23.9,0.0,65.9,1,1
2019-06-07,금,2758,1649,890,219,3,0,389,244,6,7,여름,0,0,밥,고추장찌개,언양식불고기,밥,두부김치국,닭강정,19.0,15.8,89.3,0,1
2019-06-10,월,2758,2408,114,236,673,0,1232,568,6,10,여름,0,0,밥,매운어묵국,소불고기,밥,얼갈이된장국,삼겹살구이,19.2,0.3,72.4,0,0
2019-06-11,화,2758,2436,55,267,624,0,804,555,6,11,여름,0,0,밥,부대찌개,오징어볶음,김밥볶음밥,초계국수,떡볶이,19.0,1.9,75.9,0,0
2019-06-12,수,2758,2420,60,278,0,0,876,359,6,12,여름,0,0,김치제육덮밥,맑은국,사과고구마그라탕,밥,매운버섯국,갈치구이,20.7,0.0,71.8,0,0
2019-06-13,목,2758,2405,65,288,507,0,679,520,6,13,여름,0,0,밥,옹심이만두국,닭볶음탕,오므라이스,가쯔오장국,훈제오리냉채,21.1,0.0,72.3,0,0
2019-06-14,금,2758,2270,193,295,4,0,538,373,6,14,여름,0,0,밥,오이냉국,사천식탕수육,밥,동태탕,미트볼케찹조림,19.1,2.7,82.9,0,1
2019-06-17,월,2758,2423,95,240,640,0,1099,534,6,17,여름,0,0,밥,열무된장국,돼지고기유자청볶음,밥,콩나물김치국,류산슬,21.9,0.0,73.9,0,0
2019-06-18,화,2758,2429,65,264,558,0,853,491,6,18,여름,0,0,밥,북어해장국,매운돼지갈비찜,베이컨볶음밥,유부장국,토마토스파게티,22.3,0.0,76.0,0,0
2019-06-19,수,2758,2420,78,260,0,0,882,420,6,19,여름,0,0,짜장덮밥,맑은국,깐풍기,밥,된장찌개,닭갈비,22.8,0.0,77.6,0,0
2019-06-20,목,2758,2377,90,291,444,0,625,419,6,20,여름,0,0,밥,감자국,주꾸미볶음,밥,뼈감자탕,유린기,24.2,0.0,72.3,0,0
2019-06-21,금,2758,2276,188,294,0,0,505,381,6,21,여름,0,0,밥,청국장찌개,소고기장조림,밥,쇠고기샤브국,미니야채떡갈비,24.4,0.0,69.9,0,1
2019-06-24,월,2758,2444,101,213,692,0,1105,540,6,24,여름,0,0,밥,어묵국,소불고기,밥,소고기매운무국,오징어굴소스볶음,21.9,0.0,76.3,0,0
2019-06-25,화,2758,2426,67,265,573,0,775,472,6,25,여름,0,0,밥,참치김치찌개,돈육장조림,중국식볶음밥,짬뽕,고추잡채*꽃빵,23.3,0.0,71.9,0,0
2019-06-26,수,2758,2407,69,282,0,0,946,0,6,26,여름,0,0,카레덮밥,가쯔오장국,고구마치즈구이,None,None,None,18.5,93.7,93.4,0,0
2019-06-27,목,2758,2393,85,280,478,0,808,501,6,27,여름,0,0,밥,소고기미역국,양념치킨,빠에야,올챙이만두국,소고기퀘사디아,23.9,40.0,88.5,0,0
2019-06-28,금,2758,2241,229,288,2,0,535,373,6,28,여름,0,0,콩나물밥*양념장,팽이장국,치킨핑거*요거트드레싱,밥,아욱국,돈육강정,24.2,0.0,81.5,0,1
2019-07-01,월,2760,2427,115,218,512,0,1175,512,7,1,여름,0,0,밥,순두부찌개,치즈함박스테이크,밥,차돌된장찌개,고등어구이,23.8,0.3,87.1,0,0
2019-07-02,화,2760,2436,87,237,490,0,787,504,7,2,여름,0,0,밥,사과오이냉국,쇠고기낙지볶음,꼬마김밥*겨자장,우동,생선까스*탈탈소스,24.0,0.0,78.0,0,0
2019-07-03,수,2760,2413,82,265,0,0,910,324,7,3,여름,0,0,마파두부덮밥,맑은국,치킨너겟,밥,근대국,돈육간장볶음,23.1,0.0,81.9,0,0
2019-07-04,목,2760,2356,95,309,434,0,699,565,7,4,여름,0,0,밥,열무된장국,짬뽕불고기,베이컨김치볶음밥,냉모밀국수,해물부추전,24.5,0.0,72.3,0,0
2019-07-05,금,2760,2261,210,289,0,0,546,371,7,5,여름,0,0,밥,김치두부국,훈제오리구이,밥,배추된장국,레몬탕수육,24.8,0.0,74.6,0,1
2019-07-08,월,2760,2328,155,277,536,0,985,465,7,8,여름,0,0,밥,오징어국,버섯불고기,밥,콩나물국,해물누룽지탕,23.1,0.0,65.6,0,0
2019-07-09,화,2760,2410,75,275,466,0,861,472,7,9,여름,0,0,밥,시래기국,닭볶음탕,멸치주먹밥,잔치국수,케이준샐러드,23.0,0.0,67.1,0,0
2019-07-10,수,2760,2351,123,286,0,0,862,326,7,10,여름,0,0,열무보리비빔밥,가쯔오장국,깐풍육,밥,육개장,가자미튀김,20.7,27.0,87.1,0,0
2019-07-11,목,2760,2357,102,301,371,0,730,475,7,11,여름,0,0,밥,근대국,삼겹보쌈,밥,들깨미역국,언양식불고기,24.2,0.1,80.5,0,0
2019-07-12,금,2760,2210,244,306,0,0,856,385,7,12,여름,0,0,<초복특식>,삼계탕,찹쌀밥,밥,된장찌개,소고기장조림,24.3,0.0,73.4,0,1
2019-07-15,월,2760,2384,144,232,396,0,1127,453,7,15,여름,0,0,밥,차돌박이찌개,돈육굴소스볶음,밥,시래기들개탕,오징어볶음*소면,24.1,5.1,79.1,0,0
2019-07-16,화,2760,2433,100,227,426,0,952,477,7,16,여름,0,0,밥,북어계란국,닭갈비,유부초밥,콩국수,떡볶이,23.7,4.8,81.1,0,0
2019-07-17,수,2760,2405,96,259,0,0,814,274,7,17,여름,0,0,산채비빔밥,미소장국,야채튀김,밥,두부김치국,돼지고기장조림,24.4,2.0,78.0,0,0
2019-07-18,목,2760,2373,113,274,310,0,734,455,7,18,여름,0,0,밥,돈육김치찌개,미니채소떡갈비,밥,브로컬리크림스프,옛날왕돈가스,22.5,24.8,91.3,0,0
2019-07-19,금,2760,2233,236,291,0,0,538,367,7,19,여름,0,0,밥,소고기무국,갈치구이,밥,꽃게탕,안동찜닭,23.5,30.7,94.5,0,1
2019-07-22,월,2760,2319,223,218,438,0,1013,503,7,22,여름,0,0,밥,매운어묵국,소고기숙주볶음,밥,얼갈이국,오리불고기,26.8,0.0,85.1,0,0
2019-07-23,화,2760,2308,206,246,449,0,855,516,7,23,여름,0,0,밥,시금치된장국,등갈비김치찜,김밥,맑은국,해물볶음우동,27.3,0.0,82.5,0,0
2019-07-24,수,2760,2284,224,252,0,0,744,322,7,24,여름,0,0,카레라이스,가쯔오국,갈비통통만두,밥,된장찌개,대패삼겹*파채,26.3,0.0,86.3,0,0
2019-07-25,목,2760,2205,276,279,347,0,668,370,7,25,여름,0,0,밥,매운소고기국,유린기,파인애플볶음밥,유부주머니국,사천식탕수육,26.6,0.0,88.6,0,0
2019-07-26,금,2760,2084,396,280,1,0,462,336,7,26,여름,0,0,밥,우묵냉국,고구마함박스테이크,밥,맑은연두부탕,돈육매콤조림,27.1,0.0,87.3,0,1
2019-07-29,월,2760,2102,475,183,424,0,898,431,7,29,여름,0,0,밥,시금치국,유자청제육볶음,밥,무채국,버섯불고기,27.8,0.0,81.0,0,0
2019-07-30,화,2760,2113,434,213,382,0,745,457,7,30,여름,0,0,밥,사과오이냉국,장어강정,김치볶음밥,유부장국,탄두리치킨,28.5,0.0,80.4,0,0
2019-07-31,수,2760,2034,495,231,0,0,619,0,7,31,여름,0,0,곤드레밥*양념장,맑은국,해물누룽지탕,None,None,None,28.8,0.0,79.3,0,0
2019-08-01,목,3305,2540,546,219,285,0,648,463,8,1,여름,0,0,밥,아욱국,닭볶음탕,참치주먹밥,열무물국수,돈육강정,28.4,0.0,78.6,0,0
2019-08-02,금,3305,2381,687,237,2,0,440,274,8,2,여름,0,0,밥,고추장찌개,미트볼케찹조림,밥,매운버섯국,고등어구이,28.8,0.0,77.8,0,1
2019-08-05,월,3305,2660,462,183,392,0,936,445,8,5,여름,0,0,밥,콩나물국,닭갈비,밥,육개장,꽁치오븐구이,29.0,0.0,75.4,0,0
2019-08-06,화,3305,2675,427,203,392,0,798,513,8,6,여름,0,0,밥,도토리묵냉국,짬뽕불고기,해물굴소스볶음밥,미소장국,로제파스타,26.5,7.3,78.8,0,0
2019-08-07,수,3305,2651,421,233,1,0,841,304,8,7,여름,0,0,짜장덮밥,맑은국,고추잡채*꽃빵,밥,콩가루배추국,돈육장조림,27.7,0.0,80.6,0,0
2019-08-08,목,3305,2621,430,254,364,0,781,482,8,8,여름,0,0,밥,아욱국,돼지갈비찜,야채볶음밥,김치말이국수,닭오븐구이,28.4,0.0,77.5,0,0
2019-08-09,금,3305,2548,496,261,3,0,641,401,8,9,여름,0,0,밥,차돌된장찌개,주꾸미볶음,밥,얼갈이국,등뼈김치찜,28.4,0.0,76.9,0,1
2019-08-12,월,3305,2703,394,208,424,0,1073,527,8,12,여름,0,0,밥,된장찌개,소고기숙주볶음,밥,북어해장국,양념치킨,28.2,0.2,79.5,0,0
2019-08-13,화,3305,2706,345,254,411,0,813,519,8,13,여름,0,0,밥,꽃게탕,언양식불고기,제육김치덮밥,유부장국,까르보나라떡볶이,28.6,2.2,81.1,0,0
2019-08-14,수,3305,2629,430,246,2,0,713,421,8,14,여름,0,0,콩나물밥,올챙이만두국,유린기,밥,사과오이냉국,오징어볶음*소면,29.4,0.6,71.8,1,1
2019-08-16,금,3305,2071,1026,208,7,0,466,313,8,16,여름,0,0,밥,닭개장,쇠고기장조림,밥,해물짬뽕국,돈육굴소스볶음,27.8,0.0,71.4,0,1
2019-08-19,월,3305,2829,264,212,569,0,1249,530,8,19,여름,0,0,밥,시래기국,유자청제육볶음,밥,콩나물김치국,안동찜닭,25.7,0.0,74.6,0,0
2019-08-20,화,3305,2845,205,255,534,0,955,534,8,20,여름,0,0,밥,소고기미역국,닭강정,유부초밥,냉모밀국수,해물까스*칠리소스,26.9,0.2,72.0,0,0
2019-08-21,수,3305,2826,214,265,0,0,923,423,8,21,여름,0,0,산채비빔밥,미소장국,오징어튀김,밥,북어해장국,소고기낙지볶음,25.7,13.3,82.8,0,0
2019-08-22,목,3305,2852,178,275,468,0,880,514,8,22,여름,0,0,밥,닭곰탕,류산슬,목살필라프,꼬지어묵국,탕수육,26.7,29.8,87.0,0,0
2019-08-23,금,3305,2742,268,295,2,0,599,393,8,23,여름,0,0,밥,돈육김치찌개,미니채소떡갈비,밥,건새우아욱된장국,동파삼겹수육,24.4,0.0,82.1,0,1
2019-08-26,월,3305,2913,162,230,596,0,1221,547,8,26,여름,0,0,밥,꽃게탕,함박스테이크,밥,매운버섯국,돈육간장볶음,23.9,0.0,77.5,0,0
2019-08-27,화,3305,2921,118,266,550,0,921,516,8,27,여름,0,0,밥,고추장찌개,버섯불고기,베이컨김치볶음밥,새우튀김우동,찹쌀순대볶음,22.6,10.7,92.8,0,0
2019-08-28,수,3305,2908,123,274,0,0,899,0,8,28,여름,0,0,카레덮밥,맑은국,치킨핑거,None,None,None,23.8,0.3,88.8,0,0
2019-08-29,목,3305,2884,132,289,435,0,845,550,8,29,여름,0,0,밥,배추된장국,훈제오리구이,오므라이스,가쯔오장국,소고기퀘사디아,22.3,0.2,89.8,0,0
2019-08-30,금,3305,2747,253,305,1,0,575,385,8,30,여름,0,0,밥,부대찌개,굴비구이,밥,들깨버섯국,마늘치킨,22.7,0.0,74.6,0,1
2019-09-02,월,3111,2761,137,213,564,0,1363,609,9,2,가을,0,0,밥,들깨시락국,돈육김치볶음,밥,콩나물국,파닭,20.2,24.9,94.6,0,0
2019-09-03,화,3111,2754,103,254,460,0,944,573,9,3,가을,0,0,밥,차돌박이찌개,소고기장조림,빠에야,쌀국수,치킨샐러드,21.9,95.9,94.5,0,0
2019-09-04,수,3111,2739,102,270,0,0,769,412,9,4,가을,0,0,단호박영양밥,유부장국,새송이너비아니구이,밥,참치김치찌개,돈육강정,23.6,11.5,94.6,0,0
2019-09-05,목,3111,2701,118,292,391,0,778,557,9,5,가을,0,0,밥,토란국,매운돼지갈비찜,김밥,김치어묵국,야채튀김,25.2,7.0,88.3,0,0
2019-09-06,금,3111,2596,214,301,0,0,687,349,9,6,가을,0,0,밥,된장찌개,수제돈까스,밥,고추장찌개,소고기숙주볶음,26.0,1.8,85.8,0,1
2019-09-09,월,3111,2746,148,217,523,0,1228,612,9,9,가을,0,0,밥,김치콩나물국,짬뽕불고기,밥,황태해장국,닭갈비,26.5,0.7,85.6,0,0
2019-09-10,화,3111,2731,142,238,401,0,812,541,9,10,가을,0,0,밥,맑은순두부국,사천식탕수육,김치필라프,크림스프,토마토스파게티,26.2,0.2,82.0,0,0
2019-09-11,수,3111,2550,426,135,0,0,916,123,9,11,가을,0,0,나물비빔밥,팽이장국,생선까스*칠리소스,밥,해물된장찌개,고추잡채*꽃빵,25.7,1.8,83.8,1,1
2019-09-16,월,3111,2672,259,180,631,0,1283,687,9,16,가을,0,0,밥,황태국,훈제오리고추장볶음,밥,참치김치찌개,치즈함박스테이크,23.5,0.0,71.6,0,0
2019-09-17,화,3111,2795,75,241,606,0,1010,640,9,17,가을,0,0,밥,꽃게된장찌개,돈육굴소스볶음,참치덮밥,미소장국,또띠아피자,20.8,0.0,69.4,0,0
2019-09-18,수,3111,2790,71,250,0,0,1006,418,9,18,가을,0,0,밥,소고기미역국,탄두리치킨,밥,수제비국,쇠고기숙주볶음,21.1,0.0,67.4,0,0
2019-09-19,목,3111,2741,80,290,441,0,701,480,9,19,가을,0,0,밥,쇠고기샤브국,주꾸미볶음,밥,설렁탕,김치전,19.4,0.0,72.3,0,0
2019-09-20,금,3111,2627,182,302,2,0,662,415,9,20,가을,0,0,밥,열무된장국,대패삼겹*파채,밥,얼큰소고기무국,안동찜닭,19.2,0.0,72.1,0,1
2019-09-23,월,3111,2783,114,214,569,0,1239,595,9,23,가을,0,0,밥,근대국,유자청제육볶음,밥,육개장,고등어구이,18.1,0.1,86.6,0,0
2019-09-24,화,3111,2775,71,265,631,0,899,570,9,24,가을,0,0,밥,얼갈이된장국,버섯불고기,밥,무채국,닭볶음탕,18.3,0.0,79.6,0,0
2019-09-25,수,3111,2766,60,285,1,0,803,0,9,25,가을,0,0,곤드레밥*양념장,맑은국,돈육강정,None,None,None,17.7,0.0,80.4,0,0
2019-09-26,목,3111,2724,75,312,542,0,620,474,9,26,가을,0,0,밥,콩나물김치국,해물누룽지탕,볶음밥/짜장소스,계란국,깐풍기,20.5,0.0,81.6,0,0
2019-09-27,금,3111,2625,177,309,2,0,722,368,9,27,가을,0,0,밥,어묵국,언양식불고기,밥,아욱국,돈육간장볶음,21.7,3.4,84.6,0,1
2019-09-30,월,3111,2597,283,231,366,0,1030,516,9,30,가을,0,0,밥,콩가루배추국,짬뽕불고기,밥,버섯들깨탕,오징어볶음,23.5,0.0,84.8,1,1
2019-10-02,수,3121,2660,244,217,310,0,1241,743,10,2,가을,0,0,밥,돈육김치찌개,닭갈비,밥,열무된장국,쇠고기장조림,21.6,139.6,94.1,1,1
2019-10-04,금,3121,2622,268,231,428,0,1215,755,10,4,가을,0,0,밥,해물된장찌개,소불고기,밥,순두부찌개,함박스테이크,21.4,0.0,83.4,0,1
2019-10-07,월,3121,2713,193,215,447,0,1133,492,10,7,가을,0,0,밥,콩비지찌개,돈육굴소스볶음,밥,닭개장,갈치구이,15.9,7.4,90.1,0,0
2019-10-08,화,3121,2645,214,262,247,0,883,521,10,8,가을,0,0,밥,동태탕,마늘간장치킨,김치볶음밥,새우튀김우동,고구마치즈구이,17.0,0.0,71.6,1,1
