Date,Day,Total_Emp,Actual_Emp,Leave_Emp,Trip_Emp,OT_Approved,Remote_Emp,Lunch_Menu,Dinner_Menu,Lunch_Count,Dinner_Count,Holiday,Month,Date.1,Season,Lunch_Rice,Lunch_Soup,Lunch_Main_Dish,Lunch_Side_Dish_1,Lunch_Side_Dish_2,Lunch_Drink,Lunch_Kimchi,Lunch_side_Dish_3,Dinner_Rice,Dinner_Soup,Dinner_Main_Dish,Dinner_Side_Dish_1,Dinner_Side_Dish_2,Dinner_Side_Dish_3,Dinner_Drink,Dinner_Kimchi,Station,Avg_Temp,Max_Temp,Max_Temp_Time,Min_Temp,Min_Temp_Time,Temp_Range,Special_Day_Name,special_day
2018-04-19,목,2714,2328,98,288,285,0,쌀밥/잡곡밥 (쌀:국내산) 알탕  돈육간장볶음  실곤약초무침  가지나물  포기김치 (김치:국내산) ,참치주먹밥 (쌀:국내산) 로제스파게티  미소장국  돈까스또띠아  무피클/오렌지  포기김치 (김치:국내산) ,0.472914875322442,0.5513812154696133,2018,4,19,봄,쌀밥/잡곡밥,알탕,돈육간장볶음,실곤약초무침,가지나물,,포기김치,,참치주먹밥,로제스파게티,미소장국,돈까스또띠아,,무피클/오렌지,,포기김치,서울,0.5946502057613169,0.6202783300198806,13:59,0.5316973415132924,6:08,13.1,,0
2018-04-20,금,2714,2217,194,303,42,0,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  가자미카레튀김  야채계란찜  쫑상추무침  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 소고기무국  닭갈비  옥수수전  미역줄기볶음  포기김치 (김치:국내산) ,0.26569217540842643,0.4519337016574586,2018,4,20,봄,쌀밥/잡곡밥,돈육김치찌개,가자미카레튀김,야채계란찜,쫑상추무침,,알타리김치,,쌀밥/잡곡밥,소고기무국,닭갈비,옥수수전,,미역줄기볶음,,포기김치,서울,0.6851851851851851,0.7355864811133201,14:30,0.6053169734151329,6:27,15.3,,0
2018-04-23,월,2714,2390,89,235,440,0,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  류산슬  계란말이  오이도라지무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 청국장찌개  돼지갈비찜  해물까스*탈탈소스  머위순나물  포기김치 (김치:국내산) ,0.816852966466036,0.6287292817679558,2018,4,23,봄,쌀밥/잡곡밥,콩나물국,류산슬,계란말이,오이도라지무침,,포기김치,,쌀밥/잡곡밥,청국장찌개,돼지갈비찜,해물까스*탈탈소스,,머위순나물,,포기김치,서울,0.49794238683127573,0.4254473161033797,0:01,0.5521472392638036,8:58,2.3,,0
2018-04-24,화,2714,2380,60,274,360,0,쌀밥/잡곡밥 (쌀:국내산) 쇠고기미역국  깐풍기  꽁치김치말이  청경채새송이볶음  포기김치 (김치:국내산) ,하와이안필라프  쌀국수  미니햄버거  감자튀김  청포도  포기김치 (김치:국내산) ,0.5537403267411867,0.6486187845303868,2018,4,24,봄,쌀밥/잡곡밥,쇠고기미역국,깐풍기,꽁치김치말이,청경채새송이볶음,,포기김치,,하와이안필라프,쌀국수,미니햄버거,감자튀김,,청포도,,포기김치,서울,0.5555555555555556,0.532803180914513,13:08,0.5623721881390593,23:57,7.2,,0
2018-04-25,수,2714,2363,66,285,0,0,비빔밥 (쌀:국내산) 유부장국  오징어튀김  떡밤초  요플레  포기김치 (김치:국내산) ,            ,0.4772141014617369,0.0,2018,4,25,봄,비빔밥,유부장국,오징어튀김,떡밤초,요플레,,포기김치,,,,,,,,,,서울,0.6069958847736625,0.6759443339960238,15:52,0.4969325153374233,5:28,17.6,,0
2018-04-26,목,2714,2352,69,293,266,0,쌀밥/잡곡밥 (쌀:국내산) 시래기국  닭매운찜  호박전  쑥갓두부무침  포기김치 (김치:국내산) ,유부초밥  우동  표고버섯탕수육  참치샐러드  음료  포기김치 (김치:국내산) ,0.39982803095442815,0.5337016574585636,2018,4,26,봄,쌀밥/잡곡밥,시래기국,닭매운찜,호박전,쑥갓두부무침,,포기김치,,유부초밥,우동,표고버섯탕수육,참치샐러드,,음료,,포기김치,서울,0.6131687242798354,0.6520874751491055,14:14,0.5848670756646216,5:27,12.1,,0
2018-04-27,금,2714,2205,205,304,40,0,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  삼겹살구이  쫄면무침  상추부추생채  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  주꾸미떡볶음  두부카프레제  아삭고추무침  포기김치 (김치:국내산) ,0.3250214961306965,0.419889502762431,2018,4,27,봄,쌀밥/잡곡밥,순두부찌개,삼겹살구이,쫄면무침,상추부추생채,,알타리김치,,쌀밥/잡곡밥,쇠고기샤브국,주꾸미떡볶음,두부카프레제,,아삭고추무침,,포기김치,서울,0.6296296296296295,0.6759443339960238,15:16,0.5787321063394683,5:21,13.6,,0
2018-04-30,월,2714,1888,646,180,107,0,쌀밥/잡곡밥 (쌀:국내산) 어묵국  닭데리야끼조림  꽃맛살볶음  치커리무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  해물누룽지탕  부추전  김자반볶음  포기김치 (김치:국내산) ,0.28632846087704217,0.3502762430939227,2018,4,30,봄,쌀밥/잡곡밥,어묵국,닭데리야끼조림,꽃맛살볶음,치커리무침,,포기김치,,쌀밥/잡곡밥,육개장,해물누룽지탕,부추전,,김자반볶음,,포기김치,서울,0.7016460905349794,0.7097415506958251,16:07,0.6687116564417177,1:49,10.9,,0
2018-05-02,수,2721,2364,110,247,0,0,김치제육덮밥  유부장국  양장피잡채  오꼬노미야끼  오렌지  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 올갱이아욱국  소고기버섯볶음  깐풍연근  셀프무쌈말이  포기김치 (김치:국내산) ,0.7231298366294068,0.5911602209944752,2018,5,2,봄,김치제육덮밥,유부장국,양장피잡채,오꼬노미야끼,오렌지,,알타리김치,,쌀밥/잡곡밥,올갱이아욱국,소고기버섯볶음,깐풍연근,,셀프무쌈말이,,포기김치,서울,0.6172839506172839,0.6043737574552683,0:01,0.5582822085889569,23:55,11.0,,0
2018-05-03,목,2721,2323,102,296,332,0,쌀밥/잡곡밥 (쌀:국내산) 도토리묵냉국  수제돈까스*칠리소스  어묵볶음  오이미역무침  열무김치 (김치:국내산) ,김밥 (쌀:국내산) 잔치국수  해물떡볶이  만두/고구마튀김  감자샐러드  포기김치 (김치:국내산) ,0.5047291487532244,0.481767955801105,2018,5,3,봄,쌀밥/잡곡밥,도토리묵냉국,수제돈까스*칠리소스,어묵볶음,오이미역무침,,열무김치,,김밥,잔치국수,해물떡볶이,만두/고구마튀김,,감자샐러드,,포기김치,서울,0.537037037037037,0.5049701789264414,10:51,0.5214723926380368,4:44,7.8,,0
2018-05-04,금,2721,2196,241,284,57,0,쌀밥/잡곡밥 (쌀:국내산) 무청된장국  콩나물제육볶음  임연수구이  취나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 감자국  쇠고기장조림  비엔나케찹볶음  세발나물  포기김치 (김치:국내산) ,0.28718830610490115,0.48618784530386744,2018,5,4,봄,쌀밥/잡곡밥,무청된장국,콩나물제육볶음,임연수구이,취나물무침,,포기김치,,쌀밥/잡곡밥,감자국,쇠고기장조림,비엔나케찹볶음,,세발나물,,포기김치,서울,0.5967078189300412,0.610337972166998,14:55,0.5603271983640081,5:42,11.2,,0
2018-05-08,화,2721,2357,133,231,590,0,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  버섯불고기  시금치프리타타  무생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 삼계국밥  삼치양념찜  당면계란만두  비름나물  알타리김치 (김치:국내산) ,0.7987962166809974,0.6906077348066298,2018,5,8,봄,쌀밥/잡곡밥,배추된장국,버섯불고기,시금치프리타타,무생채,,포기김치,,쌀밥/잡곡밥,삼계국밥,삼치양념찜,당면계란만두,,비름나물,,알타리김치,서울,0.6666666666666667,0.6679920477137177,15:34,0.6175869120654396,23:57,11.3,,0
2018-05-09,수,2721,2366,86,269,0,0,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  탕수어  우엉잡채  도라지무침  열무김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 대구매운탕  언양식불고기  견과류조림  청경채겉절이  포기김치 (김치:국내산) ,0.5356835769561479,0.456353591160221,2018,5,9,봄,쌀밥/잡곡밥,돈육김치찌개,탕수어,우엉잡채,도라지무침,,열무김치,,쌀밥/잡곡밥,대구매운탕,언양식불고기,견과류조림,,청경채겉절이,,포기김치,서울,0.6296296296296295,0.6461232604373758,16:29,0.5685071574642127,5:27,12.6,,0
2018-05-10,목,2721,2350,80,291,369,0,쌀밥/잡곡밥 (쌀:국내산) 근대국  돈육굴소스볶음  해파리겨자채  양배추쌈*쌈장  포기김치 (김치:국내산) ,볶음밥*짜장소스 (쌀:국내산) 맑은국  사천식탕수육  하와이안샐러드  단무지  포기김치 (김치:국내산) ,0.4015477214101461,0.48729281767955807,2018,5,10,봄,쌀밥/잡곡밥,근대국,돈육굴소스볶음,해파리겨자채,양배추쌈*쌈장,,포기김치,,볶음밥*짜장소스,맑은국,사천식탕수육,하와이안샐러드,,단무지,,포기김치,서울,0.6234567901234568,0.6381709741550696,13:50,0.6114519427402862,5:32,10.1,,0
2018-05-11,금,2721,2242,183,296,48,0,쌀밥/잡곡밥 (쌀:국내산) 소고기무국  오징어볶음  두부계란부침  미역줄기볶음  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  유린기  모듬묵샐러드  느타리호박볶음  포기김치 (김치:국내산) ,0.2631126397248495,0.49171270718232046,2018,5,11,봄,쌀밥/잡곡밥,소고기무국,오징어볶음,두부계란부침,미역줄기볶음,,배추겉절이,,쌀밥/잡곡밥,꽃게탕,유린기,모듬묵샐러드,,느타리호박볶음,,포기김치,서울,0.6378600823045268,0.6361829025844931,13:37,0.623721881390593,2:57,9.4,,0
2018-05-14,월,2721,2392,100,229,490,0,쌀밥/잡곡밥 (쌀:국내산) 시금치된장국  훈제오리구이  실곤약무침  무쌈/양파절임  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 닭개장  고추잡채*꽃빵  계란찜  해초무침  알타리김치 (김치:국내산) ,0.8022355975924333,0.5922651933701658,2018,5,14,봄,쌀밥/잡곡밥,시금치된장국,훈제오리구이,실곤약무침,무쌈/양파절임,,포기김치,,쌀밥/잡곡밥,닭개장,고추잡채*꽃빵,계란찜,,해초무침,,알타리김치,서울,0.6810699588477366,0.6998011928429424,16:28,0.623721881390593,2:35,12.6,,0
2018-05-15,화,2721,2385,64,272,457,0,쌀밥/잡곡밥 (쌀:국내산) 얼갈이된장국  등갈비김치찜  새송이버섯전  참나물생채  열무김치 (김치:국내산) ,오므라이스 (쌀:국내산) 가쯔오장국  생선까스*탈탈소스  망고드레싱샐러드  요플레/무피클  포기김치 (김치:국내산) ,0.6087704213241616,0.6850828729281768,2018,5,15,봄,쌀밥/잡곡밥,얼갈이된장국,등갈비김치찜,새송이버섯전,참나물생채,,열무김치,,오므라이스,가쯔오장국,생선까스*탈탈소스,망고드레싱샐러드,,요플레/무피클,,포기김치,서울,0.7839506172839505,0.7952286282306162,15:19,0.6952965235173824,5:25,13.9,,0
2018-05-16,수,2721,2399,58,264,0,0,카레덮밥 (쌀:국내산) 맑은국  고구마치즈구이  어묵꽈리고추볶음  오이무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  갈치구이  햄감자채볶음  방풍나물  포기김치 (김치:국내산) ,0.6319862424763543,0.5215469613259669,2018,5,16,봄,카레덮밥,맑은국,고구마치즈구이,어묵꽈리고추볶음,오이무침,,포기김치,,쌀밥/잡곡밥,고추장찌개,갈치구이,햄감자채볶음,,방풍나물,,포기김치,서울,0.7654320987654322,0.6978131212723657,0:01,0.8261758691206543,12:44,2.6,,0
2018-05-17,목,2721,2372,71,278,343,0,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  닭볶음탕  탕평채  영양부추무침  포기김치 (김치:국내산) ,멸치주먹밥 (쌀:국내산) 김치국수  깐풍육  꽃맛살샐러드  오복지/바나나  포기김치 (김치:국내산) ,0.44282029234737746,0.5226519337016575,2018,5,17,봄,쌀밥/잡곡밥,콩나물국,닭볶음탕,탕평채,영양부추무침,,포기김치,,멸치주먹밥,김치국수,깐풍육,꽃맛살샐러드,,오복지/바나나,,포기김치,서울,0.7366255144032922,0.679920477137177,13:34,0.7648261758691206,4:34,4.7,,0
2018-05-18,금,2721,2274,145,302,29,0,쌀밥/잡곡밥 (쌀:국내산) 차돌박이된장찌개  주꾸미볶음  동그랑땡전  양념깻잎지  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 연두부탕  미니채소떡갈비  쫄면무침  시금치나물  포기김치 (김치:국내산) ,0.22957867583834907,0.4408839779005525,2018,5,18,봄,쌀밥/잡곡밥,차돌박이된장찌개,주꾸미볶음,동그랑땡전,양념깻잎지,,포기김치,,쌀밥/잡곡밥,연두부탕,미니채소떡갈비,쫄면무침,,시금치나물,,포기김치,서울,0.6419753086419753,0.5964214711729623,0:01,0.6298568507157464,23:52,7.1,,0
2018-05-21,월,2721,1716,861,144,139,0,쌀밥/잡곡밥 (쌀:국내산) 시래기들깨탕  짬뽕불고기  멸치볶음  상추파무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물김치국  모듬장조림(소고기)  계란말이  깻순나물  알타리김치 (김치:국내산) ,0.21238177128116936,0.25856353591160225,2018,5,21,봄,쌀밥/잡곡밥,시래기들깨탕,짬뽕불고기,멸치볶음,상추파무침,,포기김치,,쌀밥/잡곡밥,콩나물김치국,모듬장조림(소고기),계란말이,,깻순나물,,알타리김치,서울,0.6728395061728395,0.6838966202783301,14:49,0.6114519427402862,5:43,12.4,,0
2018-05-23,수,2721,2386,89,246,0,0,곤드레밥*강된장 (쌀:국내산) 얼갈이된장국  마늘치킨  오징어&브로컬리*초장  고추지무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 해물된장찌개  돈육칠리강정  동태전  콩나물무침  포기김치 (김치:국내산) ,0.6612209802235598,0.5270718232044199,2018,5,23,봄,곤드레밥*강된장,얼갈이된장국,마늘치킨,오징어&브로컬리*초장,고추지무침,,포기김치,,쌀밥/잡곡밥,해물된장찌개,돈육칠리강정,동태전,,콩나물무침,,포기김치,서울,0.6625514403292181,0.6759443339960238,15:13,0.6584867075664621,6:23,9.7,,0
2018-05-24,목,2721,2376,64,281,379,0,쌀밥/잡곡밥 (쌀:국내산) 조랭이떡국  돼지갈비찜  두부구이  치커리생채  포기김치 (김치:국내산) ,토마토스파게티 (쌀:국내산) 완두콩스프  함박스테이크  굴소스볶음밥/샐러드  오렌지주스/피클  포기김치 (김치:국내산) ,0.3938091143594153,0.5458563535911602,2018,5,24,봄,쌀밥/잡곡밥,조랭이떡국,돼지갈비찜,두부구이,치커리생채,,포기김치,,토마토스파게티,완두콩스프,함박스테이크,굴소스볶음밥/샐러드,,오렌지주스/피클,,포기김치,서울,0.6831275720164609,0.6838966202783301,14:13,0.6094069529652351,5:10,12.5,,0
2018-05-25,금,2721,2292,136,293,70,0,쌀밥/잡곡밥 (쌀:국내산) 사과오이냉국  꽁치오븐구이  떡갈비조림  청경채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국  닭겨자냉채  비엔나감자구이  어묵무침  포기김치 (김치:국내산) ,0.25623387790197766,0.4773480662983426,2018,5,25,봄,쌀밥/잡곡밥,사과오이냉국,꽁치오븐구이,떡갈비조림,청경채무침,,포기김치,,쌀밥/잡곡밥,쇠고기무국,닭겨자냉채,비엔나감자구이,,어묵무침,,포기김치,서울,0.7119341563786008,0.7335984095427435,13:47,0.6625766871165644,5:46,12.4,,0
2018-05-28,월,2721,2408,92,221,495,0,쌀밥/잡곡밥 (쌀:국내산) 미역국  제육볶음  두부양념조림  모듬쌈*쌈장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  쇠고기숙주볶음  해물김치전  파래김*양념장  알타리김치 (김치:국내산) ,0.8684436801375752,0.6563535911602211,2018,5,28,봄,쌀밥/잡곡밥,미역국,제육볶음,두부양념조림,모듬쌈*쌈장,,포기김치,,쌀밥/잡곡밥,고추장찌개,쇠고기숙주볶음,해물김치전,,파래김*양념장,,알타리김치,서울,0.7654320987654322,0.7912524850894633,14:24,0.7116564417177913,6:00,12.9,,0
2018-05-29,화,2721,2390,73,258,422,0,쌀밥/잡곡밥  김치찌개  해물청경채볶음  버섯잡채  올방개묵무침  알타리김치 (김치:국내산) ,"볶음밥 (쌀,현미흑미:국내산) 짬뽕  깐풍기  양배추샐러드  조각사과  포기김치 (김치:국내산) ",0.5460017196904556,0.6099447513812155,2018,5,29,봄,쌀밥/잡곡밥,김치찌개,해물청경채볶음,버섯잡채,올방개묵무침,,알타리김치,,볶음밥,짬뽕,깐풍기,양배추샐러드,,조각사과,,포기김치,서울,0.7469135802469136,0.7276341948310139,14:13,0.770961145194274,23:56,6.8,,0
2018-05-30,수,2721,2360,80,281,0,0,콩나물밥 (쌀:국내산) 유부장국  수제돈가스  파스타샐러드  무생채  포기김치 (김치:국내산) ,            ,0.4987102321582115,0.0,2018,5,30,봄,콩나물밥,유부장국,수제돈가스,파스타샐러드,무생채,,포기김치,,,,,,,,,,서울,0.7222222222222222,0.7037773359840954,15:11,0.7034764826175869,23:54,8.9,,0
2018-05-31,목,2721,2348,90,283,242,0,쌀밥/잡곡밥 (쌀:국내산) 오징어국  동파삼겹수육  메밀부추전  깻잎지  포기김치 (김치:국내산) ,"충무김밥 (쌀,현미흑미:국내산) 우동  오징어초무침  핫도그  바나나/샐러드  석박지 (김치:국내산) ",0.48151332760103177,0.5801104972375691,2018,5,31,봄,쌀밥/잡곡밥,오징어국,동파삼겹수육,메밀부추전,깻잎지,,포기김치,,충무김밥,우동,오징어초무침,핫도그,,바나나/샐러드,,석박지,서울,0.7366255144032922,0.7614314115308152,16:23,0.6707566462167689,5:45,13.4,,0
2018-06-01,월,2728,2257,180,291,55,0,쌀밥/잡곡밥 (쌀:국내산) 우거지해장국  치킨핑거  명태양념조림  오이생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  레몬탕수육  견과류조림  미역줄기볶음  열무김치 (김치:국내산) ,0.30352536543422187,0.4364640883977901,2018,6,1,여름,쌀밥/잡곡밥,우거지해장국,치킨핑거,명태양념조림,오이생채,,포기김치,,쌀밥/잡곡밥,콩비지찌개,레몬탕수육,견과류조림,,미역줄기볶음,,열무김치,서울,0.7962962962962963,0.8131212723658052,14:48,0.738241308793456,5:43,12.7,,0
2018-06-04,월,2728,2355,158,215,519,0,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  돈육간장볶음  계란말이  부추생채  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  가자미양념찜  꽃맛살볶음  비트무생채  포기김치 (김치:국내산) ,0.7867583834909715,0.6232044198895028,2018,6,4,여름,쌀밥/잡곡밥,콩나물국,돈육간장볶음,계란말이,부추생채,,알타리김치,,쌀밥/잡곡밥,쇠고기샤브국,가자미양념찜,꽃맛살볶음,,비트무생채,,포기김치,서울,0.771604938271605,0.7594433399602385,13:01,0.7668711656441717,5:45,8.6,,0
